%Time [yyyymmddhh] WL [m]	
199003300300	0.00
199003300600	0.00
199003300900	0.00
199003301200	0.00
199003301500	0.00
199003301800	0.00
199003302100	0.00
199003310000	0.00
199003310300	0.00
199003310600	0.00
199003310900	0.00
199003311200	0.00
199003311500	0.00
199003311800	0.00
199003312100	0.00
199004010000	0.00
199004010300	0.00
199004010600	0.00
199004010900	0.00
199004011200	0.00
199004011500	0.00
199004011800	0.00
199004012100	0.00
199004020000	0.00
199004020300	0.00
199004020600	0.00
199004020900	0.00
199004021200	0.00
199004021500	0.00
199004021800	0.00
199004022100	0.00
199004030000	0.00
199004030300	0.00
199004030600	0.00
199004030900	0.00
199004031200	0.00
199004031500	0.00
199004031800	0.00
199004032100	0.00
199004040000	0.00
199004040300	0.00
199004040600	0.00
199004040900	0.00
199004041200	0.00
199004041500	0.00
199004041800	0.00
199004042100	0.00
199004050000	0.00
199004050300	0.00
199004050600	0.00
199004050900	0.00
199004051200	0.00
199004051500	0.00
199004051800	0.00
199004052100	0.00
199004060000	0.00
199004060300	0.00
199004060600	0.00
199004060900	0.00
199004061200	0.00
199004061500	0.00
199004061800	0.00
199004062100	0.00
199004070000	0.00
199004070300	0.00
199004070600	0.00
199004070900	0.00
199004071200	0.00
199004071500	0.00
199004071800	0.00
199004072100	0.00
199004080000	0.00
199004080300	0.00
199004080600	0.00
199004080900	0.00
199004081200	0.00
199004081500	0.00
199004081800	0.00
199004082100	0.00
199004090000	0.00
199004090300	0.00
199004090600	0.00
199004090900	0.00
199004091200	0.00
199004091500	0.00
199004091800	0.00
199004092100	0.00
199004100000	0.00
199004100300	0.00
199004100600	0.00
199004100900	0.00
199004101200	0.00
199004101500	0.00
199004101800	0.00
199004102100	0.04
199004110000	0.09
199004110300	0.09
199004110600	0.1
199004110900	0.12
199004111200	0.13
199004111500	0.1
199004111800	0.07
199004112100	0.08
199004120000	0.08
199004120300	0.06
199004120600	0.06
199004120900	0.06
199004121200	0.07
199004121500	0.08
199004121800	0.05
199004122100	0.05
199004130000	0.07
199004130300	0.05
199004130600	0.02
199004130900	0.03
199004131200	0.05
199004131500	0.04
199004131800	0.02
199004132100	0.04
199004140000	0.05
199004140300	0.04
199004140600	0.03
199004140900	0.02
199004141200	0.02
199004141500	0.02
199004141800	0.00
199004142100	0.00
199004150000	0.00
199004150300	0.00
199004150600	0.00
199004150900	0.00
199004151200	0.00
199004151500	0.00
199004151800	0.00
199004152100	0.00
199004160000	0.00
199004160300	0.00
199004160600	0.00
199004160900	0.00
199004161200	0.00
199004161500	0.00
199004161800	0.00
199004162100	0.00
199004170000	0.00
199004170300	0.00
199004170600	0.00
199004170900	0.00
199004171200	0.00
199004171500	0.00
199004171800	0.00
199004172100	0.00
199004180000	0.00
199004180300	0.00
199004180600	0.00
199004180900	0.00
199004181200	0.00
199004181500	0.00
199004181800	0.00
199004182100	0.00
199004190000	0.00
199004190300	0.00
199004190600	0.00
199004190900	0.00
199004191200	0.00
199004191500	0.00
199004191800	0.00
199004192100	0.00
199004200000	0.00
199004200300	0.00
199004200600	0.00
199004200900	0.00
199004201200	0.00
199004201500	0.00
199004201800	0.00
199004202100	0.00
199004210000	0.00
199004210300	0.00
199004210600	0.00
199004210900	0.00
199004211200	0.00
199004211500	0.00
199004211800	0.00
199004212100	0.00
199004220000	0.00
199004220300	0.00
199004220600	0.00
199004220900	0.00
199004221200	0.00
199004221500	0.00
199004221800	0.00
199004222100	0.00
199004230000	0.00
199004230300	0.00
199004230600	0.00
199004230900	0.00
199004231200	0.00
199004231500	0.00
199004231800	0.00
199004232100	0.00
199004240000	0.00
199004240300	0.00
199004240600	0.00
199004240900	0.00
199004241200	0.00
199004241500	0.00
199004241800	0.00
199004242100	0.00
199004250000	0.00
199004250300	0.00
199004250600	0.00
199004250900	0.00
199004251200	0.00
199004251500	0.00
199004251800	0.00
199004252100	0.00
199004260000	0.00
199004260300	0.00
199004260600	0.00
199004260900	0.00
199004261200	0.00
199004261500	0.00
199004261800	0.00
199004262100	0.00
199004270000	0.00
199004270300	0.00
199004270600	0.00
199004270900	0.00
199004271200	0.00
199004271500	0.00
199004271800	0.00
199004272100	0.00
199004280000	0.00
199004280300	0.00
199004280600	0.00
199004280900	0.00
199004281200	0.00
199004281500	0.00
199004281800	0.00
199004282100	0.00
199004290000	0.00
199004290300	0.00
199004290600	0.00
199004290900	0.00
199004291200	0.00
199004291500	0.00
199004291800	0.00
199004292100	0.00
199004300000	0.00
199004300300	0.00
199004300600	0.00
199004300900	0.00
199004301200	0.00
199004301500	0.00
199004301800	0.00
199004302100	0.00
199005010000	0.00
199005010300	0.00
199005010600	0.00
199005010900	0.00
199005011200	0.00
199005011500	0.00
199005011800	0.00
199005012100	0.00
199005020000	0.00
199005020300	0.00
199005020600	0.00
199005020900	0.00
199005021200	0.00
199005021500	0.00
199005021800	0.00
199005022100	0.00
199005030000	0.00
199005030300	0.00
199005030600	0.00
199005030900	0.00
199005031200	0.00
199005031500	0.00
199005031800	0.00
199005032100	0.00
199005040000	0.00
199005040300	0.00
199005040600	0.00
199005040900	0.00
199005041200	0.00
199005041500	0.00
199005041800	0.00
199005042100	0.00
199005050000	0.00
199005050300	0.00
199005050600	0.00
199005050900	0.00
199005051200	0.00
199005051500	0.00
199005051800	0.00
199005052100	0.00
199005060000	0.00
199005060300	0.00
199005060600	0.00
199005060900	0.00
199005061200	0.00
199005061500	0.00
199005061800	0.00
199005062100	0.00
199005070000	0.00
199005070300	0.00
199005070600	0.00
199005070900	0.00
199005071200	0.00
199005071500	0.00
199005071800	0.00
199005072100	0.00
199005080000	0.00
199005080300	0.00
199005080600	0.00
199005080900	0.00
199005081200	0.00
199005081500	0.00
199005081800	0.00
199005082100	0.00
199005090000	0.00
199005090300	0.00
199005090600	0.00
199005090900	0.00
199005091200	0.00
199005091500	0.00
199005091800	0.00
199005092100	0.00
199005100000	0.00
199005100300	0.00
199005100600	0.00
199005100900	0.00
199005101200	0.00
199005101500	0.00
199005101800	0.00
199005102100	0.00
199005110000	0.00
199005110300	0.00
199005110600	0.00
199005110900	0.00
199005111200	0.00
199005111500	0.00
199005111800	0.00
199005112100	0.00
199005120000	0.00
199005120300	0.00
199005120600	0.00
199005120900	0.00
199005121200	0.00
199005121500	0.00
199005121800	0.00
199005122100	0.00
199005130000	0.00
199005130300	0.00
199005130600	0.00
199005130900	0.00
199005131200	0.00
199005131500	0.00
199005131800	0.00
199005132100	0.00
199005140000	0.00
199005140300	0.00
199005140600	0.00
199005140900	0.00
199005141200	0.00
199005141500	0.00
199005141800	0.00
199005142100	0.00
199005150000	0.00
199005150300	0.00
199005150600	0.00
199005150900	0.00
199005151200	0.00
199005151500	0.00
199005151800	0.00
199005152100	0.00
199005160000	0.00
199005160300	0.00
199005160600	0.00
199005160900	0.00
199005161200	0.00
199005161500	0.00
199005161800	0.00
199005162100	0.00
199005170000	0.00
199005170300	0.00
199005170600	0.00
199005170900	0.00
199005171200	0.00
199005171500	0.00
199005171800	0.00
199005172100	0.00
199005180000	0.00
199005180300	0.00
199005180600	0.00
199005180900	0.00
199005181200	0.00
199005181500	0.00
199005181800	0.00
199005182100	0.00
199005190000	0.00
199005190300	0.00
199005190600	0.00
199005190900	0.00
199005191200	0.00
199005191500	0.00
199005191800	0.00
199005192100	0.00
199005200000	0.00
199005200300	0.00
199005200600	0.00
199005200900	0.00
199005201200	0.00
199005201500	0.00
199005201800	0.00
199005202100	0.00
199005210000	0.00
199005210300	0.00
199005210600	0.00
199005210900	0.00
199005211200	0.00
199005211500	0.00
199005211800	0.00
199005212100	0.00
199005220000	0.00
199005220300	0.00
199005220600	0.00
199005220900	0.00
199005221200	0.00
199005221500	0.00
199005221800	0.00
199005222100	0.00
199005230000	0.00
199005230300	0.00
199005230600	0.00
199005230900	0.00
199005231200	0.00
199005231500	0.00
199005231800	0.00
199005232100	0.00
199005240000	0.00
199005240300	0.00
199005240600	0.00
199005240900	0.00
199005241200	0.00
199005241500	0.00
199005241800	0.00
199005242100	0.00
199005250000	0.00
199005250300	0.00
199005250600	0.00
199005250900	0.00
199005251200	0.00
199005251500	0.00
199005251800	0.00
199005252100	0.00
199005260000	0.00
199005260300	0.00
199005260600	0.00
199005260900	0.00
199005261200	0.00
199005261500	0.00
199005261800	0.00
199005262100	0.00
199005270000	0.00
199005270300	0.00
199005270600	0.00
199005270900	0.00
199005271200	0.00
199005271500	0.00
